,TranslatedRecipeName,Cuisine,Image_URL
5256,Spicy Sweet Potato Hash Brown Waffles,Continental,
5257,Banana Bread With Chocolate Chips And Walnut,Continental,
5258,Rustic Rosemary Garlic Zucchini Bread,Continental,
5259,Puri For Pani Puri,North Indian,
5261,Ajwaini Kache Kele Ki Sabzi,Indian,
5262,Almond Milk Chia Seeds Pudding With Fresh Fruits,Continental,
5263,Lehsun Amla Chutney,Tamil Nadu,
5264,Jwarichya Lahyancha Chivda,Maharashtrian,
5268,Thandai Nectarine Mini Galette,Fusion,
5269,Andhra Style Vankaya Kothamira Karam,Andhra,
5270,Karnataka Style Menthe Kadubu,North Karnataka,
5271,Decadent Chocolate Truffles,Continental,
5272,Mushroom Tikka Masala,North Indian,
5277,Moong Cheese Kachori,North Indian,
5278,Warm Roasted Beet Salad,Indian,
5279,Goan Shepeche Polle,Goan,
5280,Goan Tendli Bhaji,Goan,
5281,Bengali Style Urad Dal Vada,Bengali,
5282,Milagu Kozhambu,Chettinad,
5283,Pappu Chekkalu,Andhra,
5285,Vegetarian Sushi,Japanese,
5286,Ragi Murungai Keerai Adai,South Indian,
5287,Shrewsbury Cookies,Continental,
5289,Calamari Roast,Kerala,
5290,Roasted Tomato & Tortellini Soup,Italian,
5291,Watermelon Ice Popsicles,Continental,
5292,Matar Karanji,Maharashtrian,
5293,Diabetic Friendly Moong Sprout Cutlet,Indian,
5295,Konkani Style Pathravade,Konkan,
5296,Rajma Saagwala,North Indian,
5298,Spinach Wada,South Indian,
5299,Baingan Ki Lonje,Uttar Pradesh,
5300,Restaurant Style Phool Cabbage Masala,Indian,
5301,Ginger Tea,Indian,
5303,Korean Style Gochujang,Korean,
5304,Boondi And Spring Onion Greens Sabzi,North Indian,
5305,Soya Chunk And Green Peas Sabzi,Indian,
5306,Low Fat Apple Crumble with Muesli,Continental,
5308,Oriya Style Parval Sabzi,Oriya,
5309,Haryali Seekh Kebab,Indian,
5310,Pineapple Gojju,North Karnataka,
5311,Ragi Halbai,Karnataka,
5313,Achari Paneer,North Indian,
5314,Sev Puri,North Indian,
5315,Fresh Fig Compote For Desserts,Continental,
5316,Vellai Seedai,South Indian,
5317,Mixed Vegetable Handvo,Gujarati,
5318,Spinach Yogurt Salad,Indian,
5319,Nawabi Kofta Curry,Kashmiri,
5320,Kothamalli Rava Upma,Tamil Nadu,
5321,Fresh Mango Salsa,Mexican,
5322,Besan & Atta Ki Roti,Indian,
5323,Instant Tindora And Carrot Pickle,Indian,
5324,Stuffed Cabbage Rolls,Continental,
5325,Cheesy Chinese Banana Toffee Fritters,Chinese,
5326,Ingi Mangai Sadam,South Indian,
5327,Spring Onion Potato Sabzi,Indian,
5330,Vadu Mangai Pickle,South Indian,
5332,Shallow Fried Cluster Fig,Lucknowi,
5333,Multani Kaali Arbi,North Indian,
5334,Bengali Dumpa Thalimpu,Tamil Nadu,
5335,Fenugreek cream cheese,North Indian,
5336,Brahmi Chutney,South Indian,
5337,Sweet & Spicy Pineapple Pani Puri,North Indian,
5338,Spicy Peanut Butter,South Indian,
5339,Carrot Beans Thoran,Kerala,
5341,Srilankan Style Sambol,Sri Lankan,
5344,Whole Wheat Vegetarian Stromboli,Italian,
5345,Bhaat Na Rasawala Muthia Dhokla,Gujarati,
5346,Broccoli Paratha,North Indian,
5348,Gulab Sandesh,North Indian,
5350,Drumstick Leaves Kadhi Pakora,North Indian,
5351,Banana Sheera,Maharashtrian,
5352,Bandhakopir Ghonto,Bengali,
5354,Mithi Mathri,Indian,
5355,Pumpkin Kofta Curry,Indian,
5356,Sun Dried Tomato, Sprouts And Cream Cheese Bagel Sandwich,
5357,Suran Ki Sabzi,North Indian,
5358,Rajma Kofta In Milk And Poppy Seed Gravy,North Indian,
5361,Instant Bengali Aam Doi,Bengali,
5362,Sabudana Khichdi With Vegetables,Indian,
5363,Badanekaayi Gojju,South Karnataka,
5366,Corn Chilli Cheese Momos,Indo Chinese,
5367,Methi Pakoda Kadhi,North Indian,
5368,Hurali Saaru,Tamil Nadu,
5369,Punjabi Style Spicy Arbi Sabji,Punjabi,
5370,Healthy Kabuli Chana Pakora,North Indian,
5371,Caramelized Coconut Cake,Continental,
5373,Mint Vegetables Moilee,Kerala,
5374,Turai Moong Dal,Gujarati,
5375,Dhungare Baingan,Lucknowi,
5376,Chatpate Aloo With Sesame Seeds,Punjabi,
5377,Thai Spicy Green Papaya Salad With Sweet Corn,Thai,
5379,Japanese Cotton Cheesecake,Asian,
5380,Amla Achaar,Indian,
5382,Watermelon Cranberry Mocktail,Continental,
5384,Coorg Style Kaad Manga Curry,Coorg,
5385,Ripe Guava Chutney,Indian,
5386,Khatti Meethi Tinda,Gujarati,
5388,Stuffed Mussels,Indian,
5389,Moong Dal Rasam,South Indian,
5390,Cucumber Green Chilli Raita,Indian,
5392,Instant Kalakand,Indian,
5393,Sattu Ka Paratha,Bihari,
5394,Stir Fried Water Chestnuts,Asian,
5395,Thai Style Sweet And Sour Cucumber & Carrot Salad,Thai,
5397,Æbleskivers,European,
5398,Chinese Tacos,Fusion,
5399,Chikoo Ice Cream,Indian,
5401,Methi Matar Malai,North Indian,
5402,Karnataka Style Avarekalu Sagu,Karnataka,
5403,Chap Badami,Awadhi,
5404,Sindhi Toor Dal With Aam Papad,Sindhi,
5406,Maharashtrian Style Bhogichi Bhaji,Maharashtrian,
5408,Rajasthani Sweet & Spicy Ker Sangri Sabzi,Rajasthani,
5409,Maharashtrian Bakar Bhaji,Maharashtrian,
5410,Healthy Oatmeal Energy Bar With Dates & Nuts,Continental,
5411,Balushahi,Indian,
5412,Chana Dal Pulao,Indian,
5413,Ellu Kuzhambu,South Indian,
5415,Vanilla Choco Mousse With Chocolate Chips,Continental,
5416,Sabakki Upittu,South Indian,
5417,Kumbakonam Kadappa,South Indian,
5418,Spicy Arrabbiata Pasta With Sun Dried Tomatoes,Italian,
5419,Zarda Pulav,North Indian,
5420,Potala Rasa,Oriya,
5421,Poha Buttermilk Idli,South Indian,
5422,Murungai Keerai Puttu,Kerala,
5423,Spicy Marinara Sauce,Italian,
5424,Crisp Ghee Roast Dosa,South Indian,
5425,Besan Halwa,North Indian,
5426,Chatpata Baby Potato,North Indian,
5427,Crispy Paneer Pakora With Garlic Chutney,Indian,
5428,Potato And Pointed Gourd Sabzi,Bengali,
5429,Biuli Dal Er Boda,Bengali,
5430,Kerala Style Whole Wheat Parotta,Kerala,
5431,Hariyali Pav Bhaji,Punjabi,
5432,Hunan stir fried Chinese Leaf cabbage with Tofu & Chilies,Hunan,
5433,Tomato Shorba,Middle Eastern,
5434,Masaura And Potato Tarkari,Indian,
5435,Caramelized Ripe Plantains Without Added Sugar,South Indian,
5436,Classic South Indian Rava Idli,South Indian,
5437,Oven Baked Rice Casserole,Continental,
5438,Thabdi Peda,Gujarati,
5439,Bengali Style Pomfret Shorshe,Bengali,
5440,Mint And Pomegranate Raita,Indian,
5441,Semiya Kesari,North Indian,
5442,Soya Chunks And Beetroot Biryani,Indian,
5443,Kollu Puli Kuzhambu,Tamil Nadu,
5445,Mushroom Cutlet Vegetarian Sizzler,Continental,
5446,Paneer Masala Dosa,South Indian,
5447,Khatta Meetha Tamatar Sabzi,North Indian,
5448,Acorn Squash Sambal,Asian,
5449,Knol Khol in Yogurt,Kashmiri,
5450,Aloo Paneer Kebab,Indian,
5451,Orange Apple Arugula Salad With Honey Roasted Almonds & Ginger Dressing,Continental,
5452,Coriander Leaves Dry Curry,Indian,
5453,Maltesers Butter Cookie,Continental,
5454,Pink Dragon Fruit Kesari,South Indian,
5455,Masoor Dal Kebabs,North Indian,
5456,Semiya Payasam With Coconut Milk,Tamil Nadu,
5457,Pachai Mor Kuzhambu,South Indian,
5458,Pineapple, Onions and Cabbage Slaw with Honey Mustard,
5460,Andhra Style Chilakada Dumpa Pulusu,Andhra,
5461,Vegetable Ragi & Oats Uttapam,South Indian,
5462,Penne Pasta In Creamy Cauliflower Sauce,Italian,
5463,Delicious & Cheesy Spaghetti Sandwich,Continental,
5464,Soya Methi Palak Ki Sabzi,North Indian,
5466,Moong Dal Pani,Indian,
5467,Healthy Soya Sabudana Kebabs With Spicy Tomato Chutney,Indian,
5468,Chettinad Inippu Seeyam,Chettinad,
5469,Paneer Bhutuwa,Nepalese,
5470,Broccoli Oats Smoothie Bowl,Continental,
5471,Gurellu Chutney Podi,North Karnataka,
5472,Tandoori Style Soya Chaap Curry,North Indian,
5473,Uttaranchal Style Garwhali Kafuli,North Indian,
5474,Authentic Nimki,North Indian,
5475,Mushroom Pasanda,Mughlai,
5477,Chatpata Potato Canapes,Indian,
5478,Dry Fruit & Nut Modak,Indian,
5479,Achari Aloo Gobi,North Indian,
5480,Kadle Bele Chutney Pudi,Karnataka,
5481,Kerala Vendakkai Thoran,Kerala,
5482,Sweet and Spicy Tomato Chutney,Gujarati,
5483,Watermelon & Feta Skewers,Italian,
5484,Green Moong Sprout Salad With Vegetables,Indian,
5485,Vali Bhajji Ambat,Malabar,
5486,Vegan Carrot Halwa Ice Cream,Indian,
5487,Mexican Style Frijoles Refritos,Mexican,
5488,Mangalorean Style Kayi Vade,Mangalorean,
5489,Spiced Whole Wheat Cookie,Continental,
5490,Til Ke Laddu,North Indian,
5491,Baby Corn Butter Masala,North Indian,
5492,Avarekaalu Obbatu,Karnataka,
5493,Grilled Paneer Mint Salad With Pickled Onions & Pomegranates,Continental,
5494,Traditional Panakam,Indian,
5495,Cottage Cheese And Peas Oatmeal Pancakes,Indian,
5496,Kara Kadubu,Karnataka,
5497,Karnataka Style Baledindina Kosambari,Karnataka,
5498,Blueberry Fool,Continental,
5500,Sweet Spicy & Tangy Vegetarian Thai Green Curry With Tamarind,Thai,
5501,Uttar Pradesh Style Shir Sewain,Uttar Pradesh,
5502,Instant Spice Oat Pit Paniaram,South Indian,
5503,Mexican Style Broccoli Bell Pepper Cheese Quesadilla,Mexican,
5504,Konkani Style Batata Song,Konkan,
5505,Alasande Kalu Saaru,Karnataka,
5506,Ridge Gourd Chutney,South Indian,
5507,Maharashtrian Gopalkala,Maharashtrian,
5508,Gujarati Kadhi,Gujarati,
5509,Vegetable Jowar Upma,South Indian,
5510,Kadai Vegetable Sabzi,North Indian,
5511,Gawar pods fenugreek vegetable,North Indian,
5512,Lemon And Rosemary Shortbread Cookies,Continental,
5513,Lemon Thyme Rasam,South Indian,
5514,Barnyard Millet Idli And Dosa,South Indian,
5515,One Pot Aloo Gobi Sabzi Using Preethi Electric Pressure Cooker,North Indian,
5516,Ajwaini Tamatar Bhindi,Indian,
5518,Nippattu Masala Chaat,South Indian,
5520,Mango Ladoo,Indian,
5522,Oats Peanut Butter & Chocolate Chip Trail Mix,Continental,
5523,Whole Wheat Chocolate Cinnamon Cupcakes,Continental,
5524,Matta Rice Peas Pulao,Indian,
5527,Khubani Ka Meetha,Hyderabadi,
5528,Fresh Orange Juice,Continental,
5529,South Indian Style Vazhaithandu Poriyal,South Indian,
5530,Peach Cobbler Scones,Continental,
5531,Spicy and Tangy Mixed Vegetable Poha With Peanuts,North Indian,
5532,Mangalorean Style Masala Pundi,Mangalorean,
5533,Udupi Style Heerekai Bajji,Karnataka,
5536,Andhra Style Kandagadda Vepudu,Andhra,
5537,Whole Wheat, Oatmeal and Amaranth Fruitcake Cookie,
5540,Horse Gram Chutney Podi,South Indian,
5541,Pizza Sauce,Italian,
5542,Dry Fruit Burfi With Gulkand,North Indian,
5543,Andhra Style Pindi Miriyam,Andhra,
5545,Punjabi Style Creamy Cauliflower And Peas Curry,North Indian,
5546,Dulce De Leche Brownie,Continental,
5547,Spinach Corn Sabzi,North Indian,
5549,Vendakkai Vengayam Sambar,South Indian,
5551,Strawberry Salsa,Mexican,
5552,Vegan Soya Aloo Curry,Indian,
5554,WeetBix Halwa,Indian,
5555,Sorakkai Paruppu Kuzhambu,Tamil Nadu,
5556,Coconut Chutney With Coconut Water,South Indian,
5557,Mysore Style Avarekalu Rasam,Karnataka,
5558,Whole Wheat Buttermilk Banana Pancakes,Continental,
5559,Foxtail Millet Kheer,Tamil Nadu,
5560,Grilled Stuffed Mushrooms With Onion Parmesan & Herbs,Continental,
5561,Snake Gourd Kootu,Tamil Nadu,
5562,Mooli Aur Kaccha Kela Kofta,Indian,
5563,Chettinad Idiyappam,Chettinad,
5564,Mixed Vegetables Ajethna,Mangalorean,
5565,Green Moong Dal Kootu with Raw Banana Peel,South Indian,
5566,Broccoli Paneer And Peanut Masala,Indian,
5567,Carrot Cake for Healthy Heart,Continental,
5568,Tofu and Shrimp Salad With Balsamic Dressing,Asian,
5570,Pineapple Crostini With Honey And Cream Cheese,Italian,
5571,Sago Yogurt Parfait,Continental,
5572,Andhra Style Nalla Karam Podi,Andhra,
5574,Pumpkin Cupcakes With Finger Millet And Flax Seed,Continental,
5575,French Style Red Sorrel Two Bean Soup,French,
5576,Southekayi Palya,Mangalorean,
5578,Gajar Methi Sabzi,Indian,
5579,Beetroot & Tomato Chutney,Indian,
5581,Drumstick Masala Sabzi,Gujarati,
5582,Alfredo Pasta Sauce,Italian,
5584,Corn Methi Malai Gravy,Punjabi,
5585,Cauldron Baby Corn Cheese,North Indian,
5587,Bharwa Bhindi And Pyaaz Ki Sabzi,Rajasthani,
5588,Andhra Style Vankaya Kothimeera Karam,Andhra,
5589,Karjikai,Karnataka,
5590,Pakistani Chickpeas Pulao With Sweet Hot Date Onion Chutney,Pakistani,
5591,Beetroot Pancake,Continental,
5595,Karnatak Style Hurigadale Tambittu,Karnataka,
5596,Cheesy Mushroom & Corn Open Toast,Continental,
5597,Paneer Broccoli Soya Ghee Roast Pockets,Fusion,
5600,Reshmi Kofta in Rich Cashew Gravy,North Indian,
5602,Lentil & Coconut Milk Soup,Continental,
5603,Oriya Badi Chura,Oriya,
5604,Poshto Phoolkopi,Bengali,
5605,Makhana Ki Sabzi,North Indian,
5607,Sarson Chole Ka Saag,North Indian,
5608,Bell Pepper & Parsley Rice,Continental,
5609,Taiwanese Style Gua Bao,Appetizer,
5610,Cauliflower Paneer Kofta Curry,North Indian,
5612,Kerala Style Varutharacha Sambar,Kerala,
5614,No Onion No Garlic Kadamba Sambar Rice,South Indian,
5615,Cucumber, Red Radish,
5616,Baked Donuts,Continental,
5620,Puff Pastry Sheet,Continental,
5622,Osmania Biscuits,Andhra,
5623,Udupi Style Bendekayi Palya,Udupi,
5625,Mac and Cheese On Crostini,Italian,
5626,Mango Smoothie Bowl,Continental,
5627,Arbi Dahi Wali Sabzi,North Indian,
5628,Raw Mango Masoor Dal,North Indian,
5629,Cold Coffee,Continental,
5630,Baked Samosa Pinwheels,Indian,
5631,Aloo Aur Mooli Ke Patto Ki Sabzi,Indian,
5632,Gulkand Seviyan Kheer,North Indian,
5633,Napa Cabbage Coleslaw with Greek Yogurt,Continental,
5634,One,Italian,
5635,Kashmiri Style Rajma Gogji,Kashmiri,
5636,Simple & Luscious Pista Ice Cream,Continental,
5637,Karnataka Style Aralu Sandige,Karnataka,
5638,Goan Sweet Churmo,Goan,
5639,Thengai Poornam Kozhukattai,Maharashtrian,
5640,Baked Vermicelli Malpua,Indian,
5641,Heart Shaped Cake Pops,Continental,
5642,Beet Baba Ganoush Dip,Mediterranean,
5643,Indian Misal Bunny Chow,Maharashtrian,
5644,Varan Bhat,Goan,
5646,Besan vegetable,Rajasthani,
5647,Himachali Style Pahari Khatta,Himachal,
5648,Soy Chunks Manchurian In Sweet & Spicy Chinese Sauce,Indo Chinese,
5650,Stir Fried Honey Parsnip With Herbs,Continental,
5651,Drumstick Fennel Spinach Sambar,South Indian,
5652,Awadhi Style Sheermal,Awadhi,
5653,Murmura Jaggery Laddu,Indian,
5655,Millet Energy Bites With Almonds, Dates And Coconut,
5656,Karnataka Style Palak Dal or Palak Tovwe,Karnataka,
5658,Kauni Rice Paniyaram,Chettinad,
5659,Konkani Style Koli Masala,Konkan,
5660,Cauliflower Palak Methi Muthia,Gujarati,
5661,Yele Kadubu and Onion Chutney,Karnataka,
5662,Pulikuthi Upperi,Kerala,
5663,High Protein Spinach & Soy Bites,Snack,
5664,Sprouted Green Moong and Raw Mango Salad,South Indian,
5666,Gourd Peel Chutney,South Indian,
5667,Fenugreek & Soy Chunks Dry Vegetable,North Indian,
5668,Thinai Thakkali Sadam,Tamil Nadu,
5669,Tamil Nadu Style Beetroot kootu,Tamil Nadu,
5670,Semiya Upma,South Indian,
5673,Avalakki Porridge In Warm Spiced Berries,South Indian,
5675,Doodh Jhinge Curry,Indian,
5676,Amla Chutney,North Indian,
5677,Arab Dahi Wali Sabz rode,North Indian,
5678,Serial of radish leaves,South Indian,
5680,Sweet Potato Mash,Continental,
5681,Buy Manga Soya Sundal,South Indian,
5683,Kerala Cheriya Ulli Sambar,Karnataka,
5684,Aoria Special Dalma,Oriya,
5685,Fenugreek Vegetable Lu Vegetable,North Indian,
5686,Sauteed Spinach With Garlic And Cheese,European,
5687,Stuffed Mackerel,Goan,
5688,Idichakka Thoran,Kerala,
5689,Kala Chana Mithaas Liye,Himachal,
5690,Dry fenugreek cream only,North Indian,
5691,Goan Moolyacho Ross,Goan,
5692,Cauliflower And Methi Paratha,Indian,
5693,Lau's Peel Fried,Bengali,
5694,Overnight Pumpkin French Toast Baked Casserole,Continental,
5695,Coconut Kozhukattai,Tamil Nadu,
5696,Buckwheat Dosa,Indian,
5697,Pear And Alfalfa Sprouts Salad,Continental,
5698,Onion And Cheese Pepper Sandwich,Continental,
5699,Peas In Onion Tomato Gravy,Indian,
5700,Motichoor Ladoo Yogurt Cheesecake,Fusion,
5701,Chatpata Aloo Moong Sprouts With Buttered Pav Buns,Indian,
5702,Bengali Style Mixed Vegetable,Bengali,
5705,Instant Baked Potato Tikki,Indian,
5706,Awadh Style Bakarkhani Roti,Awadhi,
5707,Radish Sandwich,Continental,
5708,Barnyard Millet And Mushroom Cutlet,Indian,
5709,Indo Chinese Paneer Lollipop,Indo Chinese,
5710,Kerala style drumstick spinach pose,Kerala,
5711,Ginger Turkey Rice,Asian,
5712,Baked Salmon Flavored With Herbs And Tartare Dip,Continental,
5713,Raw Banana and Bhendi Vegetable,North Indian,
5714,Vegan Instant Coffee,Indian,
5717,Vazhaipoo Bajra Adai,Tamil Nadu,
5718,Karnataka Style Sabsige Soppu Paddu,Karnataka,
5719,Spicy Mexican Salsa,Mexican,
5720,Pitor Ki Sabzi,Rajasthani,
5721,Beetroot Carrot Radish Salad,Indian,
5723,Chocolate Flavoured 7 Cup Burfi,North Indian,
5724,Whole Wheat Roasted Vegetable Pizza Pockets,Continental,
5726,Navrang Dal,North Indian,
5727,Suran Kebab Masala,North Indian,
5728,No Bake Poha & Millets Chocolate Tart With Strawberry Cheese,Fusion,
5729,Paneer Sizzler In Chilli Garlic Sauce With Rice,Continental,
5730,Aratikaya Masala Pulusu,Andhra,
5732,Kheer Puli Pitha,Bengali,
5734,Thandai Mousse,North Indian,
5735,Kesar Pista Mango Ice Cream,Fusion,
5736,Kothu Kari Kuzhambu,Tamil Nadu,
5738,Cheese Garlic Crack Bread,Continental,
5739,Pina Colada,Caribbean,
5740,Sattu's Salted Sorbet,North Indian,
5741,Sago Kheer,Indian,
5742,Choto Aloor Dum,Bengali,
5743,Buckwheat Cracker,Indian,
5744,Saffron Milk Pudding,Indian,
5746,Whole Wheat Ragi Chocolate Chip Cookie Pizza,American,
5747,Mangalorean Style Bendekayi Huli Koddel,Mangalorean,
5748,Gahat Rasmi Badi,North Indian,
5749,Bihari Kale Chana Ki Ghugni,Bihari,
5751,Broccoli Peanut Oats Tikki,North Indian,
5753,Pear and Apple Coleslaw,Continental,
5754,Hash Brown With Spinach & Cheese,Continental,
5755,Gojju Avalakki,Karnataka,
5756,Savory French Toast With Creamy Achari Mushroom,Continental,
5757,Snake Gourd Salan,Andhra,
5758,Filling,North Indian,
5759,Mamidikaya Nuvvula Pachadi,Andhra,
5760,Frozen Mango Yogurt,Continental,
5762,Black Bean Burger,Continental,
5763,Thandai Panna Cotta With Strawberry And Mango Coulis,Fusion,
5764,Green Peas, Potato and Paneer Tikki,
5765,Field Thepla,North Indian,
5766,Creamy and Delicious Fruit Custard,Indian,
5767,Khajoor Imli Ki Chutney With Panch Phoran Masala,North Indian,
5768,Rulavachi Bhakri,Mangalorean,
5769,Kadai Paneer,Punjabi,
5770,Lilva's Vegetable,North Indian,
5772,Onion Palya,South Indian,
5773,Sautéed Potatoes with Spinach,North Indian,
5774,Cream Cheese Carrot Raisin Sandwich,Continental,
5775,Whole Wheat Muesli Pancake with Spirulina,Continental,
5776,Spiced Cauliflower And Almond Soup,Italian,
5777,Spicy Baked Beans With Potato Cakes,Karnataka,
5778,Aloo Kulcha,North Indian,
5779,Rice Pudding,Bengali,
5781,Ambade Kaarle Lonche,Coastal Karnataka,
5783,Masala Bhurji Cheese Sandwich,Fusion,
5784,Radish Leaves Pachadi,South Indian,
5785,Baked Beans & Potatoes Chaat,Indian,
5786,Indo Chinese Paneer Lolipop,Indo Chinese,
5787,Delicious Avocado Salad with Vegetables,Continental,
5788,Dal Chenchki,Bengali,
5789,Maharashtrian Narali Bhaat,Maharashtrian,
5790,Chettinad Style Potato Kara Kuzhambu,South Indian,
5791,Thatte Idli,Karnataka,
5792,Beans Mezhukkupuratti,Kerala,
5793,Karwar Style Dali Ambat Ani Maska Sang,Karnataka,
5794,Karwar Style Kelya Sasav,Karnataka,
5795,Kothamalli Kozhukattai,South Indian,
5796,Chichinda Ki Sabzi,Uttar Pradesh,
5797,White Chocolate Pistachio Fudge,Continental,
5798,Sookha Bhujia Bhel,North Indian,
5801,Milagu Ven Pongal Made With Figaro Olive Oil,South Indian,
5805,Gawarfli Dry Vegetable,Rajasthani,
5806,Spicy Thai Style Tofu With Quinoa,Thai,
5807,Roti Gambang,Indonesian,
5808,Butter Naan,North Indian,
5810,Sabji Shikanji,Indian,
5811,Mysore Rasam,South Indian,
5812,Mexican Taco With Refried Beans & Fresh Summer Salad,Mexican,
5813,Spring Onion Dosa,Karnataka,
5814,Mangalorean Style Vaingana Mashinga Sange Sukhe,Mangalorean,
5815,Konkani Style Phanna Doddak,Konkan,
5816,Mozzarella Stuffed Potato Balls,Indian,
5817,Alu Vadi Or Patrode,Maharashtrian,
5818,Healthy Bharwa Karela,Indian,
5819,Lau Er Kofta Curry,Bengali,
5821,Paneer Bhurji Varpas,Indian,
5822,Whole Wheat Oats And Pesto Bread,Continental,
5823,Grilled Aubergines with Tzatziki Sauce,Mediterranean,
5825,Dry Jamun,Indian,
5826,Whole Wheat Butter Cookies,Continental,
5828,Carrot and Cucumber Thalipeeth,Maharashtrian,
5829,Maharashtrian Style Kelfulachi Bhaji,Maharashtrian,
5830,Vegetarian Mexican Chili for Tacos,Mexican,
5831,Crunchy ladyfinger and onion masala,North Indian,
5833,Sichuan Style Bird Eye Chili Sauce,Sichuan,
5834,Beetroot And Celery Juice,Continental,
5835,Nut Filled Chocolate Pastry,Continental,
5836,Pudina Lassi,North Indian,
5839,Cantonese Style Vegetarian Chowmein,Cantonese,
5840,Chettinad Style Paneer Kurma,Chettinad,
5841,Sicilian Watermelon Pudding With Cinnamon Twist,Italian,
5842,Tomato pulao,Karnataka,
5843,Filter Coffee Fudge Brownies,Continental,
5844,Peanut Butter And Flax Oats Bar With Chocolate Chip,Continental,
5845,Sabudana Kheer,Indian,
5846,Pirandai Oorugai,South Indian,
5848,Beetroot and Carrot Veg balls with sautéed leek,Continental,
5849,Rose Gulkand Phirni,North Indian,
5850,Wheat Berry Salad With Cranberries & Carrots,Continental,
5851,Chai Ka Masala,Goan,
5852,Kerala Style Ulli Theeyal,Kerala,
5853,Restaurant Style Hara Bhara Kebab,Indian,
5855,Banana Apple Mash,Indian,
5856,Maharashtrian Style Kala Chana Cooked In Koli Masala,Maharashtrian,
5857,South Indian Filter Coffee With Filter Coffee Powder,South Indian,
5861,Diabetic Friendly Green Moong Dal Soup,Indian,
